id_cliente,nombre_cliente,provincia,localidad,categoria_cliente
502,Rocío López,Corrientes,Ituzaingó,almacén
503,Brenda Aguirre,Corrientes,Corrientes,kiosco
504,Diego Villalba,Corrientes,Virásoro,supermercado
505,Daniel Valdez,Formosa,Laguna Blanca,almacén
506,Carlos López,Formosa,Formosa,distribuidor
507,Laura Fernández,Chaco,Charata,distribuidor
508,Rocío Duarte,Corrientes,Saladas,restaurante
509,José Gutiérrez,Formosa,Comandante Fontana,kiosco
510,Aldana Sosa,Corrientes,Mercedes,kiosco
511,Pablo Cardozo,Chaco,Villa Ángela,distribuidor
512,Lucía Silva,Misiones,Jardín América,supermercado
513,Noelia Medina,Corrientes,Ituzaingó,kiosco
514,Laura Molina,Chaco,Barranqueras,supermercado
515,Luis Benítez,Corrientes,Corrientes,kiosco
516,Jorge Duarte,Misiones,Montecarlo,distribuidor
517,Damián Villalba,Chaco,Fontana,kiosco
518,Romina Franco,Misiones,Apóstoles,supermercado
519,Marta López,Misiones,Montecarlo,kiosco
520,Gabriel Franco,Chaco,Barranqueras,supermercado
521,Damián Castro,Chaco,Fontana,restaurante
522,María Silva,Misiones,Aristóbulo del Valle,distribuidor
523,Aldana Romero,Formosa,Herradura,restaurante
524,Esteban López,Chaco,Puerto Vilelas,supermercado
525,Elena Torres,Chaco,Presidencia Roque Sáenz Peña,restaurante
526,Elena Flores,Corrientes,Paso de los Libres,almacén
527,Laura Fernández,Formosa,Comandante Fontana,restaurante
528,Damián Flores,Chaco,Presidencia Roque Sáenz Peña,distribuidor
529,Brenda García,Chaco,Quitilipi,almacén
530,José Romero,Corrientes,Corrientes,supermercado
531,Julieta Villalba,Chaco,Puerto Vilelas,distribuidor
532,Florencia Pérez,Chaco,Quitilipi,almacén
533,Romina Franco,Formosa,Herradura,almacén
534,Sofía Suárez,Formosa,Pirané,kiosco
535,Damián Villalba,Corrientes,Curuzú Cuatiá,supermercado
536,Ivana Valdez,Corrientes,Curuzú Cuatiá,kiosco
537,Juan Pérez,Misiones,Montecarlo,almacén
538,Ezequiel Villalba,Formosa,Formosa,distribuidor
539,Rocío Fernández,Formosa,Ibarreta,restaurante
540,Cintia Fernández,Formosa,Las Lomitas,restaurante
541,Daniel Pérez,Corrientes,Paso de los Libres,restaurante
542,Nadia Fernández,Misiones,Aristóbulo del Valle,almacén
543,Juan López,Formosa,Pirané,supermercado
544,Romina Duarte,Formosa,El Colorado,kiosco
545,Esteban Domínguez,Misiones,Leandro N. Alem,distribuidor
546,Julieta Benítez,Formosa,Clorinda,supermercado
547,Lucía Franco,Corrientes,Esquina,almacén
548,Cintia Valdez,Corrientes,Ituzaingó,distribuidor
549,Cintia Suárez,Misiones,Aristóbulo del Valle,restaurante
550,Dario Ramírez,Corrientes,Bella Vista,supermercado
551,Pablo Molina,Corrientes,Bella Vista,kiosco
552,Federico Valdez,Misiones,Leandro N. Alem,supermercado
553,Elena Torres,Formosa,Formosa,supermercado
554,Maximiliano Vera,Chaco,Fontana,restaurante
555,Ezequiel Romero,Misiones,San Vicente,restaurante
556,Daniel Molina,Chaco,Resistencia,almacén
557,Ezequiel Medina,Formosa,Clorinda,almacén
558,Valeria Torres,Misiones,Posadas,supermercado
559,Dario Gutiérrez,Corrientes,Paso de los Libres,almacén
560,Marta Martínez,Formosa,Herradura,almacén
561,Hernán Flores,Misiones,Montecarlo,distribuidor
562,Ivana García,Misiones,Eldorado,supermercado
563,Agustín Vera,Corrientes,Esquina,almacén
564,Daniel Gómez,Corrientes,Paso de los Libres,distribuidor
565,Brenda Pérez,Formosa,Riacho He-Hé,restaurante
566,Luis Benítez,Misiones,Puerto Iguazú,almacén
567,Ana Medina,Misiones,San Vicente,almacén
568,Ariel Gutiérrez,Corrientes,Corrientes,supermercado
569,Carlos Valdez,Formosa,El Colorado,almacén
570,Cintia Suárez,Formosa,Clorinda,distribuidor
571,Dario Duarte,Misiones,Jardín América,restaurante
572,Ana Flores,Formosa,Pirané,restaurante
573,Aldana Romero,Formosa,Laguna Blanca,restaurante
574,José Molina,Formosa,Riacho He-Hé,supermercado
575,Agustín Silva,Formosa,Las Lomitas,almacén
576,Elena Domínguez,Misiones,Puerto Iguazú,supermercado
577,Ezequiel Ramírez,Formosa,Riacho He-Hé,supermercado
578,Ezequiel Fernández,Formosa,Pirané,restaurante
579,Rocío Vera,Formosa,Herradura,restaurante
580,Federico Acosta,Misiones,Posadas,kiosco
581,Marta Franco,Corrientes,Virásoro,distribuidor
582,Valeria Vera,Corrientes,Bella Vista,distribuidor
583,Ivana Romero,Corrientes,Curuzú Cuatiá,distribuidor
584,Ezequiel Acosta,Corrientes,Corrientes,distribuidor
585,Juan Vera,Corrientes,Virásoro,almacén
586,Daniel Ramírez,Misiones,Leandro N. Alem,distribuidor
587,Rocío Gutiérrez,Misiones,Apóstoles,restaurante
588,Valeria Medina,Corrientes,Virásoro,kiosco
589,Elena Sosa,Misiones,Eldorado,supermercado
590,Marta Franco,Formosa,Laguna Blanca,restaurante
591,Marta Acosta,Chaco,Villa Ángela,kiosco
592,Nadia Torres,Formosa,Formosa,supermercado
593,Florencia García,Formosa,Las Lomitas,distribuidor
594,Diego Gutiérrez,Misiones,Leandro N. Alem,kiosco
595,Ana Aguirre,Chaco,Resistencia,distribuidor
596,Laura Castro,Formosa,Riacho He-Hé,restaurante
597,Federico García,Misiones,Posadas,supermercado
598,Julieta Pérez,Chaco,Presidencia Roque Sáenz Peña,supermercado
599,Romina Franco,Corrientes,Esquina,restaurante
600,Florencia Martínez,Corrientes,Goya,kiosco
601,Jorge Acosta,Formosa,Las Lomitas,supermercado
602,Maximiliano Pérez,Corrientes,Bella Vista,supermercado
603,Lucía Cardozo,Corrientes,Bella Vista,supermercado
604,Brenda Castro,Chaco,Villa Ángela,restaurante
605,Florencia Valdez,Chaco,Barranqueras,kiosco
606,María Benítez,Formosa,Las Lomitas,restaurante
607,Ezequiel Sosa,Chaco,Villa Ángela,almacén
608,Federico Valdez,Misiones,Leandro N. Alem,almacén
609,Mario Álvarez,Chaco,Fontana,almacén
610,Ana Molina,Formosa,Las Lomitas,restaurante
611,Brenda Duarte,Formosa,Pirané,almacén
612,Valeria Castro,Formosa,Herradura,distribuidor
613,Ariel Vera,Chaco,Quitilipi,distribuidor
614,Pablo Fernández,Misiones,Jardín América,almacén
615,Agustín Ramírez,Formosa,Herradura,supermercado
616,Maximiliano García,Formosa,Formosa,kiosco
617,Luis Flores,Formosa,Clorinda,restaurante
618,Dario Gutiérrez,Chaco,Barranqueras,distribuidor
619,Aldana Silva,Misiones,Jardín América,restaurante
620,Romina Acosta,Formosa,Ibarreta,distribuidor
621,Noelia Acosta,Formosa,Herradura,almacén
622,Marta García,Misiones,Oberá,kiosco
623,Nadia Gómez,Chaco,General San Martín,restaurante
624,Brenda Aguirre,Misiones,Montecarlo,almacén
625,Maximiliano Gutiérrez,Formosa,Las Lomitas,supermercado
626,Daniel Pérez,Chaco,Villa Ángela,almacén
627,Daniel Vera,Misiones,Apóstoles,almacén
628,Hernán Franco,Misiones,Leandro N. Alem,almacén
629,Carlos Cardozo,Corrientes,Paso de los Libres,supermercado
630,Juan López,Chaco,Charata,kiosco
631,Noelia Sosa,Chaco,Quitilipi,distribuidor
632,Gabriel Gutiérrez,Misiones,Puerto Iguazú,almacén
633,Cintia Álvarez,Corrientes,Esquina,supermercado
634,Mario Villalba,Formosa,Laguna Blanca,almacén
635,Maximiliano Cardozo,Chaco,Puerto Vilelas,almacén
636,Cintia Fernández,Misiones,Oberá,almacén
637,Gabriel Ramírez,Corrientes,Mercedes,almacén
638,Noelia Villalba,Corrientes,Ituzaingó,supermercado
639,Pablo Vera,Corrientes,Curuzú Cuatiá,distribuidor
640,Valeria Fernández,Formosa,Formosa,distribuidor
641,Rocío Molina,Corrientes,Goya,distribuidor
642,Florencia Silva,Corrientes,Ituzaingó,restaurante
643,Ana Castro,Misiones,Oberá,distribuidor
644,Noelia López,Misiones,Posadas,distribuidor
645,Julieta Cardozo,Corrientes,Curuzú Cuatiá,restaurante
646,Rocío Acosta,Corrientes,Mercedes,restaurante
647,Gabriel Torres,Misiones,Leandro N. Alem,distribuidor
648,Federico Franco,Misiones,Puerto Iguazú,restaurante
649,Daniel Molina,Misiones,Leandro N. Alem,almacén
650,Gabriel Álvarez,Misiones,Puerto Iguazú,kiosco
651,Diego Romero,Misiones,Oberá,restaurante
652,Daniel Medina,Corrientes,Virásoro,almacén
653,Nadia Rojas,Chaco,Villa Ángela,kiosco
654,Elena Silva,Formosa,Comandante Fontana,supermercado
655,José Medina,Chaco,Fontana,restaurante
656,Jorge Castro,Formosa,Comandante Fontana,restaurante
657,Valeria Domínguez,Formosa,Las Lomitas,supermercado
658,Romina Romero,Corrientes,Mercedes,supermercado
659,Hernán Martínez,Misiones,Puerto Iguazú,kiosco
660,Elena Gómez,Corrientes,Ituzaingó,kiosco
661,Valeria Castro,Misiones,Eldorado,restaurante
662,Ivana Villalba,Chaco,Quitilipi,supermercado
663,Federico Sosa,Formosa,Clorinda,supermercado
664,Cintia Medina,Misiones,Montecarlo,almacén
665,Rocío Acosta,Misiones,Leandro N. Alem,restaurante
666,Sofía Medina,Misiones,Aristóbulo del Valle,almacén
667,Luis Gutiérrez,Misiones,Oberá,restaurante
668,Ariel Torres,Chaco,General San Martín,almacén
669,Carlos Vera,Corrientes,Corrientes,distribuidor
670,Ivana Benítez,Misiones,Aristóbulo del Valle,almacén
671,Esteban Valdez,Misiones,Leandro N. Alem,supermercado
672,Dario Cardozo,Corrientes,Virásoro,supermercado
673,Lucía Flores,Misiones,Jardín América,restaurante
674,Pablo Molina,Chaco,Fontana,restaurante
675,Damián Pérez,Corrientes,Corrientes,supermercado
676,Diego Flores,Corrientes,Virásoro,restaurante
677,Jorge Medina,Corrientes,Curuzú Cuatiá,almacén
678,Julieta Medina,Chaco,General San Martín,distribuidor
679,Ivana Pérez,Misiones,Jardín América,supermercado
680,Agustín López,Corrientes,Curuzú Cuatiá,kiosco
681,Nicolás Álvarez,Misiones,Montecarlo,distribuidor
682,Agustín Duarte,Misiones,Jardín América,supermercado
683,Daniel Villalba,Corrientes,Bella Vista,almacén
684,Nadia Medina,Chaco,Quitilipi,restaurante
685,Nadia Flores,Corrientes,Esquina,kiosco
686,Pablo Domínguez,Misiones,Montecarlo,almacén
687,Cintia García,Corrientes,Paso de los Libres,supermercado
688,Daniel Romero,Formosa,Herradura,distribuidor
689,José Franco,Corrientes,Ituzaingó,distribuidor
690,Damián Romero,Formosa,Ibarreta,almacén
691,Noelia Rojas,Chaco,Barranqueras,distribuidor
692,Luis Fernández,Formosa,Formosa,almacén
693,Dario Domínguez,Formosa,Laguna Blanca,restaurante
694,Jorge Molina,Formosa,Laguna Blanca,restaurante
695,Aldana García,Formosa,Comandante Fontana,supermercado
696,Federico Domínguez,Formosa,Pirané,supermercado
697,Marta Martínez,Misiones,Apóstoles,kiosco
698,Daniel Gutiérrez,Misiones,Apóstoles,kiosco
699,Carlos Pérez,Misiones,Apóstoles,almacén
700,Valeria Torres,Chaco,General San Martín,supermercado
701,Carlos Ramírez,Corrientes,Paso de los Libres,almacén
702,Ezequiel Molina,Misiones,Montecarlo,restaurante
703,Juan Fernández,Chaco,Puerto Vilelas,kiosco
704,Mario Castro,Chaco,General San Martín,kiosco
705,Aldana Villalba,Formosa,Pirané,kiosco
706,Federico Cardozo,Corrientes,Bella Vista,kiosco
707,Jorge Ramírez,Formosa,Pirané,almacén
708,Lucía García,Corrientes,Esquina,restaurante
709,Diego Pérez,Formosa,El Colorado,distribuidor
710,Cintia Silva,Corrientes,Paso de los Libres,restaurante
711,Noelia García,Corrientes,Goya,restaurante
712,José Álvarez,Corrientes,Paso de los Libres,kiosco
713,Ana Duarte,Corrientes,Goya,almacén
714,Cintia Silva,Misiones,Aristóbulo del Valle,kiosco
715,Diego Molina,Corrientes,Curuzú Cuatiá,restaurante
716,Mario Gómez,Corrientes,Goya,kiosco
717,Ivana Vera,Corrientes,Virásoro,kiosco
718,Ezequiel Fernández,Formosa,Comandante Fontana,almacén
719,María Rojas,Misiones,Aristóbulo del Valle,kiosco
720,Ezequiel Silva,Formosa,Comandante Fontana,restaurante
721,Federico Gómez,Misiones,San Vicente,almacén
722,Lucía Medina,Corrientes,Curuzú Cuatiá,almacén
723,Ezequiel Castro,Chaco,Las Breñas,distribuidor
724,Mario Silva,Formosa,Laguna Blanca,kiosco
725,Dario Romero,Chaco,Puerto Vilelas,distribuidor
726,José Torres,Corrientes,Virásoro,almacén
727,Elena Torres,Chaco,Barranqueras,kiosco
728,Damián Pérez,Formosa,Clorinda,almacén
729,Valeria Acosta,Chaco,Villa Ángela,supermercado
730,Federico Duarte,Misiones,San Vicente,distribuidor
731,Elena Villalba,Corrientes,Corrientes,restaurante
732,Ana Martínez,Formosa,Clorinda,almacén
733,José Acosta,Chaco,Charata,kiosco
734,María Cardozo,Corrientes,Curuzú Cuatiá,distribuidor
735,Jorge Aguirre,Chaco,Fontana,distribuidor
736,Brenda Gutiérrez,Misiones,Puerto Iguazú,kiosco
737,Aldana Valdez,Misiones,San Vicente,kiosco
738,Noelia Gutiérrez,Misiones,Leandro N. Alem,almacén
739,Nicolás Fernández,Chaco,Puerto Vilelas,kiosco
740,Ivana Fernández,Corrientes,Saladas,restaurante
741,Jorge Suárez,Corrientes,Virásoro,restaurante
742,Marta Benítez,Chaco,Puerto Vilelas,kiosco
743,Hernán Molina,Misiones,Aristóbulo del Valle,supermercado
744,Daniel Gutiérrez,Corrientes,Goya,kiosco
745,Brenda Flores,Chaco,Fontana,supermercado
746,Ezequiel García,Formosa,Comandante Fontana,almacén
747,Nicolás Gómez,Corrientes,Corrientes,almacén
748,Aldana Fernández,Corrientes,Bella Vista,distribuidor
749,Nadia Benítez,Corrientes,Corrientes,restaurante
750,Nadia López,Corrientes,Esquina,supermercado
751,Ivana Gutiérrez,Chaco,Charata,supermercado
752,Federico Benítez,Misiones,Posadas,almacén
753,Luis Villalba,Chaco,General San Martín,supermercado
754,Ariel Ramírez,Corrientes,Corrientes,supermercado
755,Lucía Fernández,Corrientes,Bella Vista,kiosco
756,Romina Sosa,Chaco,Charata,restaurante
757,Brenda Domínguez,Misiones,Eldorado,supermercado
758,Brenda Cardozo,Chaco,General San Martín,kiosco
759,Rocío Duarte,Chaco,General San Martín,restaurante
760,Mario Gutiérrez,Formosa,Riacho He-Hé,almacén
761,Ivana Benítez,Formosa,Ibarreta,kiosco
762,Florencia López,Misiones,Apóstoles,distribuidor
763,Cintia Aguirre,Chaco,Presidencia Roque Sáenz Peña,kiosco
764,Nadia Valdez,Formosa,Comandante Fontana,supermercado
765,Carlos Silva,Formosa,El Colorado,supermercado
766,Noelia Sosa,Formosa,Clorinda,supermercado
767,Carlos Álvarez,Chaco,Las Breñas,restaurante
768,Romina Torres,Corrientes,Virásoro,kiosco
769,Romina Cardozo,Corrientes,Saladas,almacén
770,Mario Torres,Chaco,General San Martín,restaurante
771,Noelia Valdez,Misiones,Oberá,distribuidor
772,Laura Torres,Misiones,Leandro N. Alem,supermercado
773,Gabriel Duarte,Chaco,Resistencia,almacén
774,Federico Molina,Misiones,Jardín América,supermercado
775,Nicolás Ramírez,Corrientes,Saladas,distribuidor
776,José Flores,Formosa,Comandante Fontana,restaurante
777,Ana Villalba,Formosa,Comandante Fontana,almacén
778,Diego Gómez,Corrientes,Saladas,distribuidor
779,Marta Benítez,Formosa,Comandante Fontana,distribuidor
780,Romina Flores,Misiones,Aristóbulo del Valle,supermercado
781,Brenda Flores,Corrientes,Curuzú Cuatiá,almacén
782,Ariel Franco,Chaco,Las Breñas,supermercado
783,Maximiliano Suárez,Misiones,San Vicente,restaurante
784,Agustín Duarte,Chaco,Villa Ángela,kiosco
785,José Aguirre,Formosa,Comandante Fontana,almacén
786,Nadia Vera,Formosa,Comandante Fontana,kiosco
787,Cintia Suárez,Misiones,Apóstoles,kiosco
788,María Suárez,Misiones,Jardín América,kiosco
789,Ezequiel Flores,Formosa,Laguna Blanca,restaurante
790,Nadia Gutiérrez,Corrientes,Paso de los Libres,supermercado
791,Rocío Vera,Chaco,General San Martín,restaurante
792,Julieta Rojas,Chaco,Fontana,supermercado
793,Marta Rojas,Corrientes,Goya,almacén
794,Sofía Acosta,Formosa,El Colorado,distribuidor
795,Ana Cardozo,Corrientes,Ituzaingó,supermercado
796,Laura Acosta,Misiones,Puerto Iguazú,supermercado
797,Laura López,Formosa,Laguna Blanca,almacén
798,Pablo Acosta,Misiones,San Vicente,kiosco
799,Diego Medina,Chaco,Presidencia Roque Sáenz Peña,supermercado
800,María Benítez,Formosa,Pirané,supermercado
801,Maximiliano Suárez,Formosa,Formosa,supermercado
802,Laura Suárez,Misiones,Oberá,kiosco
803,Pablo Acosta,Corrientes,Curuzú Cuatiá,restaurante
804,Mario Silva,Misiones,Eldorado,kiosco
805,Carlos Gómez,Misiones,Montecarlo,distribuidor
806,Hernán Fernández,Corrientes,Esquina,distribuidor
807,Romina Aguirre,Corrientes,Curuzú Cuatiá,restaurante
808,Jorge López,Corrientes,Bella Vista,kiosco
809,Juan Suárez,Misiones,Montecarlo,supermercado
810,Maximiliano Gutiérrez,Misiones,Eldorado,supermercado
811,Marta Flores,Corrientes,Saladas,restaurante
812,Agustín Benítez,Formosa,Clorinda,restaurante
813,Agustín Vera,Formosa,Herradura,almacén
814,Nadia Fernández,Chaco,Villa Ángela,restaurante
815,Daniel Pérez,Misiones,Eldorado,almacén
816,Juan Acosta,Misiones,Puerto Iguazú,distribuidor
817,Brenda Romero,Formosa,Pirané,restaurante
818,Elena Cardozo,Formosa,Pirané,supermercado
819,Laura Flores,Formosa,Herradura,kiosco
820,Juan García,Formosa,Riacho He-Hé,almacén
821,Cintia Rojas,Formosa,Riacho He-Hé,supermercado
822,Esteban Fernández,Formosa,Riacho He-Hé,almacén
823,Ana Álvarez,Chaco,Las Breñas,supermercado
824,Ana Franco,Formosa,Formosa,almacén
825,Cintia Castro,Chaco,Barranqueras,supermercado
826,María Gutiérrez,Formosa,Las Lomitas,distribuidor
827,Aldana Torres,Misiones,Montecarlo,almacén
828,Diego Aguirre,Formosa,Las Lomitas,kiosco
829,Noelia Acosta,Corrientes,Goya,supermercado
830,Diego Álvarez,Corrientes,Bella Vista,kiosco
831,Luis Domínguez,Formosa,Formosa,almacén
832,Nicolás Flores,Misiones,Montecarlo,supermercado
833,José Torres,Formosa,Laguna Blanca,kiosco
834,Luis García,Misiones,Aristóbulo del Valle,kiosco
835,Diego Ramírez,Chaco,Quitilipi,almacén
836,Aldana Ramírez,Misiones,Apóstoles,supermercado
837,Marta Sosa,Formosa,Ibarreta,kiosco
838,Rocío Villalba,Formosa,Formosa,almacén
839,Pablo López,Corrientes,Goya,distribuidor
840,Luis Molina,Misiones,Puerto Iguazú,kiosco
841,Damián Álvarez,Formosa,Laguna Blanca,restaurante
842,María Suárez,Chaco,Resistencia,distribuidor
843,Daniel Valdez,Misiones,San Vicente,supermercado
844,Marta Gutiérrez,Misiones,Puerto Iguazú,distribuidor
845,Ana Castro,Misiones,Montecarlo,kiosco
846,Rocío Silva,Corrientes,Goya,restaurante
847,Noelia Medina,Formosa,Laguna Blanca,supermercado
848,Brenda García,Formosa,Laguna Blanca,restaurante
849,Valeria Aguirre,Chaco,Las Breñas,supermercado
850,Marta Franco,Corrientes,Virásoro,distribuidor
851,Ezequiel López,Formosa,Herradura,kiosco
852,Ariel Martínez,Chaco,Quitilipi,restaurante
853,Damián Flores,Corrientes,Paso de los Libres,distribuidor
854,Julieta Medina,Misiones,Apóstoles,distribuidor
855,Juan Molina,Misiones,Oberá,distribuidor
856,Ivana Acosta,Misiones,Leandro N. Alem,restaurante
857,Carlos Torres,Corrientes,Paso de los Libres,almacén
858,Damián Sosa,Corrientes,Ituzaingó,almacén
859,Valeria Gómez,Formosa,Laguna Blanca,restaurante
860,Hernán Silva,Corrientes,Virásoro,distribuidor
861,Marta Martínez,Chaco,Las Breñas,distribuidor
862,Florencia Flores,Corrientes,Mercedes,restaurante
863,Pablo Gómez,Chaco,Las Breñas,distribuidor
864,Luis Cardozo,Chaco,Puerto Vilelas,almacén
865,Maximiliano Acosta,Chaco,Las Breñas,restaurante
866,Diego Medina,Formosa,Comandante Fontana,restaurante
867,Valeria Franco,Chaco,Puerto Vilelas,almacén
868,Daniel Franco,Corrientes,Esquina,kiosco
869,Daniel Aguirre,Formosa,El Colorado,restaurante
870,Federico Medina,Corrientes,Virásoro,supermercado
871,Pablo Romero,Corrientes,Mercedes,restaurante
872,Lucía Suárez,Formosa,Pirané,restaurante
873,Cintia Rojas,Misiones,Eldorado,supermercado
874,Lucía López,Chaco,Villa Ángela,kiosco
875,Cintia Molina,Chaco,Presidencia Roque Sáenz Peña,almacén
876,Agustín Medina,Misiones,Eldorado,kiosco
877,Laura Ramírez,Corrientes,Ituzaingó,almacén
878,María Molina,Corrientes,Mercedes,kiosco
879,Maximiliano Fernández,Corrientes,Mercedes,kiosco
880,Ana Torres,Misiones,Leandro N. Alem,kiosco
881,Diego Domínguez,Misiones,Montecarlo,distribuidor
882,Damián Medina,Misiones,San Vicente,kiosco
883,Florencia Castro,Corrientes,Ituzaingó,supermercado
884,Nadia Franco,Chaco,Puerto Vilelas,kiosco
885,Noelia Rojas,Misiones,Puerto Iguazú,kiosco
886,Luis Valdez,Misiones,Oberá,kiosco
887,Noelia Valdez,Chaco,Las Breñas,almacén
888,Agustín Suárez,Chaco,Fontana,restaurante
889,Ariel Medina,Corrientes,Esquina,supermercado
890,Agustín Molina,Formosa,El Colorado,kiosco
891,Jorge García,Misiones,Apóstoles,distribuidor
892,Sofía Castro,Misiones,Apóstoles,almacén
